,beer,rec_beer,distance
6001,295,9372,4.940647730814604
6002,295,6702,4.955804677342376
6003,70146,34254,2.8844410203724022
6004,70146,84998,3.229551052398959
6005,70146,10908,3.494281041942557
6006,70146,40722,3.5902646142051937
6007,70146,1367,4.390899680023211
6008,70146,43665,4.473253849283061
6009,70146,1920,4.487761134471417
6010,70146,95103,4.545327270948991
6011,70146,646,5.300943312277233
6012,8975,545,2.5475478405581473
6013,8975,4060,3.0232432915492518
6014,8975,15115,3.580502757986478
6015,8975,988,5.5937107540539
6016,8975,2227,5.619608527292297
6017,8975,819,5.678027826635661
6018,8975,2319,5.75934023999641
6019,8975,646,5.898304841221675
6020,8975,337,6.498461356355024
6021,87480,110932,3.6027767069277794
6022,87480,43947,3.689173349169006
6023,87480,33254,4.586937976463257
6024,87480,67663,5.159457335816603
6025,87480,3021,5.678027826640787
6026,87480,2126,7.633478892361925
6027,87480,1650,7.662897624280576
6028,87480,3019,8.249848483446412
6029,87480,40141,9.039911503990073
6030,81035,67257,2.306512518935673
6031,81035,85108,3.105237511056844
6032,81035,18829,3.814446224550604
6033,81035,18983,4.1581245772628375
6034,81035,10509,4.161730409337801
6035,81035,40415,4.31161222746499
6036,81035,65631,4.48664685483543
6037,81035,60065,4.696338999691304
6038,81035,335,4.9749371855331
6039,90997,72627,4.006245124807838
6040,90997,48498,4.453088815644294
6041,90997,59580,4.659399102878454
6042,90997,61110,4.796873982079486
6043,90997,4063,5.040833264448883
6044,90997,11175,5.10685813391168
6045,90997,3219,5.379591062519912
6046,90997,23191,5.854058421297179
6047,90997,9055,6.032412452738603
6048,437,107550,2.0248456731259092
6049,437,701,2.0591260281880714
6050,437,6266,2.6683328128243944
6051,437,4614,2.776688675376256
6052,437,47130,3.0199337741027104
6053,437,120,3.059411708153388
6054,437,2327,3.3256578296540766
6055,437,37289,3.3823069050535945
6056,437,4560,3.7934153476723007
6057,69108,65631,3.206243908362482
6058,69108,60065,3.435927822278154
6059,69108,54634,3.479942528259056
6060,69108,102863,4.158124577255839
6061,69108,85108,4.863383595819254
6062,69108,48499,5.019960159199815
6063,69108,18829,5.21344415909416
6064,69108,335,5.3141321022336925
6065,69108,1466,5.387949517206869
6066,6224,35164,3.1796226191238857
6067,6224,40444,3.309078421561016
6068,6224,61449,3.398529093591573
6069,6224,7598,3.4698703145848624
6070,6224,36648,3.865229618017839
6071,6224,56121,3.86652298584151
6072,6224,93000,3.964845520323619
6073,6224,10733,4.052159917868951
6074,6224,73617,4.1856899072934945
6075,3433,51110,2.9664793948412083
6076,3433,471,3.095157508111065
6077,3433,69699,3.152776554091874
6078,3433,2344,3.3105890714481387
6079,3433,28228,3.9484174044757987
6080,3433,472,4.126742056399581
6081,3433,595,4.2083250824991945
6082,3433,4040,4.228474902370304
6083,3433,49716,4.254409477240634
6084,106045,5934,3.1448370387054987
6085,106045,46158,3.251153641402846
6086,106045,43153,3.254228019058531
6087,106045,51907,3.2710854467521076
6088,106045,100356,3.3015148038473616
6089,106045,78733,3.9648455203162785
6090,106045,59930,4.049691346273379
6091,106045,59141,4.2426406871330045
6092,106045,1578,4.729693436153695
6093,57994,87250,2.5573423705047875
6094,57994,52853,2.7495454169942506
6095,57994,123299,2.8722813232588815
6096,57994,16432,3.1048349392542542
6097,57994,9487,3.1749015732800756
6098,57994,75526,3.195309061728262
6099,57994,7321,3.954743986666163
6100,57994,2275,4.052159917868951
6101,57994,59877,4.102438299362284
6102,12834,30519,4.009850371268739
6103,12834,2490,7.8841613377654935
6104,12834,18375,8.439786727155193
6105,12834,15994,10.974515934657918
6106,12834,6055,11.405261943504765
6107,12834,10050,13.435400998854083
6108,12834,677,14.116656828018025
6109,12834,95188,14.405207391773619
6110,12834,3207,15.303921066186899
6111,8838,10338,3.077336510719114
6112,8838,3216,3.963584236575326
6113,8838,23624,5.233545643286511
6114,8838,16965,5.7870545185315425
6115,8838,538,6.211280061313811
6116,8838,8972,9.864583113355005
6117,8838,652,11.40482354094377
6118,8838,9081,15.355455056763056
6119,8838,685,16.427416108462346
6120,74077,45475,1.769180601288504
6121,74077,1577,2.701851217219105
6122,74077,95150,2.765863337181553
6123,74077,22526,2.7964262908179576
6124,74077,838,2.944486372869266
6125,74077,11967,3.1749015732709087
6126,74077,86539,3.3496268448803304
6127,74077,63840,3.664696440360786
6128,74077,95213,3.7242448899065894
6129,25095,24619,2.402082429872508
6130,25095,2718,3.3436506994677573
6131,25095,90234,3.8613469152657856
6132,25095,429,4.174925149021813
6133,25095,5576,5.073460357573938
6134,25095,64102,6.292058486711661
6135,25095,22967,6.944062211709258
6136,25095,37638,7.149125820701357
6137,25095,67360,7.81728853246889
6138,54349,80393,2.5278449319786973
6139,54349,101468,3.2062439083715595
6140,54349,103485,3.5199431813615925
6141,54349,15121,3.525620512768103
6142,54349,23926,3.685105154539867
6143,54349,63291,4.034848200369865
6144,54349,236,4.298837052052309
6145,54349,1228,4.468780594304253
6146,54349,91991,4.534313619514434
6147,38,4936,2.374868417404397
6148,38,101490,3.106444913405561
6149,38,4691,4.73708771293105
6150,38,64792,5.122499389942529
6151,38,9605,5.27446679769414
6152,38,62444,5.3141321022336925
6153,38,414,5.805170109481
6154,38,13129,6.002499479381046
6155,38,4021,6.015812497075788
6156,40930,103006,2.38327505754892
6157,40930,43665,2.884441020382492
6158,40930,97872,3.237282811244852
6159,40930,123010,3.2588341473593503
6160,40930,2013,3.5552777669282003
6161,40930,63820,3.687817782906106
6162,40930,32666,3.9268307832197085
6163,40930,40803,3.928103868272173
6164,40930,2717,4.300000000005685
6165,38244,7086,3.5071355833566753
6166,38244,6861,3.7643060449647723
6167,38244,3954,5.756735185861026
6168,38244,38110,5.844655678483772
6169,38244,10325,7.256031973478321
6170,38244,36706,7.487990384605791
6171,38244,7862,7.952986860293433
6172,38244,39419,8.271638289959583
6173,38244,2322,8.28975271043744
6174,75445,40068,1.5968719422725988
6175,75445,99332,2.2655021518433798
6176,75445,46416,2.5748786379176507
6177,75445,38099,2.925747767660187
6178,75445,51668,2.958039891549808
6179,75445,109607,3.0675723300361626
6180,75445,37625,3.090307428080023
6181,75445,83755,3.1240998703641525
6182,75445,1175,3.4249087579102713
6183,33191,42344,2.253885533914088
6184,33191,3716,3.0331501776225394
6185,33191,116208,4.421538193885512
6186,33191,32884,4.574931693481567
6187,33191,131710,5.340411969129219
6188,33191,3788,5.406477596363586
6189,33191,1923,5.83780780772698
6190,33191,82243,5.952310475775111
6191,33191,58839,6.092618484693133
6192,413,72515,9.085703054799247
6193,413,7337,9.345587193963118
6194,413,534,10.107423014793355
6195,413,5995,10.222035022440037
6196,413,11221,10.462313319721455
6197,413,88358,10.701401777338267
6198,413,4139,10.726136303442049
6199,413,67203,10.87795936745432
6200,413,4743,11.015897603010197
6201,618,51,3.8974350540335863
6202,618,626,36.151071906683974
6203,618,1502,38.05167539019318
6204,618,2224,40.13963128878339
6205,618,707,45.08070540709645
6206,618,474,63.66726003214277
6207,618,531,80.13669571426436
6208,618,371,88.07088054516872
6209,618,7431,95.01378847305256
6210,674,8440,2.9086079144433934
6211,674,7344,3.1080540535986185
6212,674,89106,3.5327043465285026
6213,674,2989,3.549647869864689
6214,674,430,4.011234224022252
6215,674,77543,4.147288270666948
6216,674,8441,4.752893855323029
6217,674,6710,5.461684721770042
6218,674,13031,5.888972745738532
6219,635,51118,2.964793416071185
6220,635,23382,3.171750305430374
6221,635,5299,3.4899856733303682
6222,635,117346,3.5071355833566753
6223,635,4025,4.471017781214081
6224,635,705,5.435991169969682
6225,635,56699,5.654201977298695
6226,635,84460,5.656854249487235
6227,635,235,5.85832740635132
6228,20295,3962,3.5008713200643995
6229,20295,3213,3.532718499939034
6230,20295,11498,6.464216889918703
6231,20295,689,8.714935455858727
6232,20295,483,10.32763767760949
6233,20295,529,12.195413072132872
6234,20295,1226,12.637725269986488
6235,20295,13815,14.33443755436028
6236,20295,679,15.873818066228317
6237,957,5092,2.6400757564835255
6238,957,177,2.8106938644944717
6239,957,65278,3.2664965942364494
6240,957,5366,3.7309516212255414
6241,957,628,3.944616584670287
6242,957,953,4.316248370981987
6243,957,330,4.651881339846704
6244,957,100023,4.829078587054551
6245,957,7805,5.392587505092013
6246,3076,37652,5.055689863957395
6247,3076,14956,5.333854141255295
6248,3076,25082,11.640446726842818
6249,3076,5368,22.175211385683742
6250,3076,2205,27.121578125168323
6251,3076,22904,28.198758837933372
6252,3076,1087,31.130371022517984
6253,3076,884,32.47398959166536
6254,3076,5923,35.7842143968572
6255,107007,65183,1.7832554500107423
6256,107007,134038,2.204540768501692
6257,107007,56027,2.660826939127608
6258,107007,39148,2.745906043540081
6259,107007,90738,2.7622454633822016
6260,107007,1173,2.930870177949973
6261,107007,116121,3.1921779398982797
6262,107007,43738,3.2376689145098982
6263,107007,833,3.489985673317859
6264,7494,2509,2.9257477676651606
6265,7494,46662,2.9274562336620824
6266,7494,23041,3.106444913396192
6267,7494,10547,3.114482300476684
6268,7494,34973,3.86910842442701
6269,7494,36863,3.938273733504226
6270,7494,2263,3.9585350825795147
6271,7494,73038,4.114608122290885
6272,7494,84761,4.221374183841914
6273,4773,72831,2.3796008068532664
6274,4773,82048,2.7910571473972463
6275,4773,32135,2.8301943396083433
6276,4773,28797,2.8809720581755665
6277,4773,559,2.9325756597190664
6278,4773,72830,2.9966648127609434
6279,4773,2661,3.5916569992168355
6280,4773,31053,3.8652296180103094
6281,4773,117457,4.091454509101732
6282,10547,36863,1.987460691430786
6283,10547,34973,2.170253441419193
6284,10547,106391,2.7147743920934277
6285,10547,2509,2.853068523534769
6286,10547,73038,2.8618176042512435
6287,10547,7494,3.114482300476684
6288,10547,51716,3.2496153618540258
6289,10547,23041,3.2817678162827915
6290,10547,77584,3.4292856398935636
6291,627,625,2.628687885625183
6292,627,5403,2.8248893783669615
6293,627,74630,2.874021572641603
6294,627,40560,3.290896534383343
6295,627,2518,3.448187929911139
6296,627,6553,3.7202150475471853
6297,627,90689,3.7775653535034337
6298,627,96186,3.928103868286991
6299,627,696,4.013726448076155
6300,38877,7836,2.821347195931733
6301,38877,110116,2.846049894152564
6302,38877,1365,3.043024810942118
6303,38877,46846,3.0528675044958935
6304,38877,4020,3.057776970285083
6305,38877,5,3.1970142320632244
6306,38877,972,3.3151168908531403
6307,38877,49,3.3166247903554
6308,38877,78154,3.324154027717181
6309,35243,7706,3.0364452901331944
6310,35243,133941,3.0903074280706053
6311,35243,37287,3.269556544850268
6312,35243,1268,3.7496666518502244
6313,35243,65635,4.048456496001157
6314,35243,102552,4.294182110717049
6315,35243,38980,4.611941023038947
6316,35243,38052,4.685349506705435
6317,35243,24423,4.780167361084413
6318,7684,50114,3.237282811226872
6319,7684,594,4.234383071912835
6320,7684,7823,4.3081318456870665
6321,7684,86979,4.45645599101681
6322,7684,334,5.288667128846287
6323,7684,19220,6.510760324255344
6324,7684,6875,7.35527021936382
6325,7684,5998,7.414849964757544
6326,7684,29842,7.960527620696943
6327,11461,624,5.975784467347829
6328,11461,10514,7.2401657439540354
6329,11461,13926,8.602325267056159
6330,11461,52930,13.315780112334984
6331,11461,162,16.222823428742842
6332,11461,6887,24.579666393177842
6333,11461,96858,25.183724903193713
6334,11461,288,25.877789704689793
6335,11461,1190,27.601086935124457
6336,8909,14232,3.5242020373306486
6337,8909,8933,4.401136217051579
6338,8909,8936,5.670097000966785
6339,8909,94,8.820430828495816
6340,8909,1314,14.97664849024238
6341,8909,1477,18.481883020949855
6342,8909,2094,20.15415589896893
6343,8909,703,22.92553161871149
6344,8909,3211,23.515952032619595
6345,1193,36704,3.3015148038473616
6346,1193,4583,4.1352146256242515
6347,1193,107598,4.940809650260633
6348,1193,427,5.3730810527926085
6349,1193,68,7.219418259119758
6350,1193,31915,7.312318373818831
6351,1193,65832,7.396620850104159
6352,1193,10513,7.778817390845843
6353,1193,5554,8.380334122223157
6354,95757,565,2.8913664589577763
6355,95757,454,3.481379037121893
6356,95757,18912,3.8587562763318424
6357,95757,51332,4.563989482905773
6358,95757,87287,4.747630988197741
6359,95757,64608,4.9020403915133075
6360,95757,90,5.399073994679392
6361,95757,65289,5.455272678805866
6362,95757,115,5.752390807315148
6363,13422,31293,2.6814175355533916
6364,13422,50185,2.754995462790548
6365,13422,15233,2.840774542264465
6366,13422,112322,2.944486372864324
6367,13422,61145,3.154362059114733
6368,13422,28631,3.187475490097828
6369,13422,47370,3.199999999998545
6370,13422,2507,3.386738844371095
6371,13422,120,3.4263683397967566
6372,108325,14940,2.7258026340758437
6373,108325,72240,3.2062439083806367
6374,108325,6212,3.4799425282757825
6375,108325,40485,3.5028559776134403
6376,108325,169,3.721558813182551
6377,108325,580,4.100000000006815
6378,108325,33198,4.2201895692084594
6379,108325,6415,4.5144213361316945
6380,108325,110415,4.9020403915133075
6381,39077,51447,3.8157699091908053
6382,39077,1609,4.0830870673469395
6383,39077,6349,4.251776099435115
6384,39077,40127,4.412663594680114
6385,39077,16654,5.2275807023861915
6386,39077,2716,5.8664810576457596
6387,39077,5989,6.6718513172667935
6388,39077,165,8.98496521972843
6389,39077,6860,9.51617570243998
6390,87250,123299,2.48394846968328
6391,87250,57994,2.5573423705047875
6392,87250,16432,3.0364452901427796
6393,87250,9487,3.0886890423021307
6394,87250,59877,3.254228019058531
6395,87250,75526,3.656501059747848
6396,87250,52853,3.8652296180253685
6397,87250,7321,3.921734310226109
6398,87250,2275,4.335896677727705
6399,34978,98885,2.7258026340758437
6400,34978,76998,2.796426290812754
6401,34978,561,2.9240383034506516
6402,34978,7710,3.011644069266615
6403,34978,7982,3.1921779399119554
6404,34978,85026,3.4047613719561878
6405,34978,2492,3.508560958569435
6406,34978,113,3.7229020937953807
6407,34978,2425,3.7576588456105675
6408,1593,4003,2.8407745422593425
6409,1593,45728,3.057776970280324
6410,1593,5129,3.2124756808338297
6411,1593,9449,3.678641053420285
6412,1593,68419,3.88200978874224
6413,1593,3735,4.407947368106045
6414,1593,117140,4.868562416152715
6415,1593,3013,4.954795656727949
6416,1593,18691,5.079370039678972
6417,55239,106391,2.107130750578006
6418,55239,36863,2.738612787520517
6419,55239,2116,3.119294792102789
6420,55239,73038,3.3734255586872903
6421,55239,84761,3.5199431813574584
6422,55239,2509,3.672873534444086
6423,55239,77584,3.6918829883916353
6424,55239,62,3.828837943819586
6425,55239,51716,3.8587562763167575
6426,581,5107,3.8755644750176232
6427,581,159,4.775981574509672
6428,581,8048,7.644605941412445
6429,581,187,10.248414511490518
6430,581,1316,15.492256130072743
6431,581,16957,16.28926026558146
6432,581,1417,19.94517485508853
6433,581,7859,20.220781389437516
6434,581,715,20.22547898073858
6435,88358,86228,2.6115129714414564
6436,88358,53750,2.9580398915448884
6437,88358,96681,3.502855977625903
6438,88358,2405,3.5805027579946067
6439,88358,7468,3.6999999999963817
6440,88358,43088,3.7067505985688713
6441,88358,31103,3.865229618017839
6442,88358,534,3.8781438859303616
6443,88358,93237,3.963584236520255
6444,34397,3786,2.8124722220804936
6445,34397,2314,2.821347195931733
6446,34397,4636,3.1496031496021373
6447,34397,3046,3.2264531609763667
6448,34397,116949,3.4568772034861954
6449,34397,99593,3.555277766924107
6450,34397,65879,3.686461718228931
6451,34397,86540,3.7067505985688713
6452,34397,17386,3.7828560638752395
6453,221,73158,4.6518813398459224
6454,221,121755,18.241162243672907
6455,221,8398,33.0318028572464
6456,221,267,42.0899037775092
6457,221,36339,66.17423970095926
6458,221,9140,100.08391479153885
6459,221,4692,121.06589115023277
6460,221,12993,128.15088762860753
6461,221,2506,129.06219430956529
6462,21329,37102,2.1886068628457376
6463,21329,587,3.2155870381757388
6464,21329,53344,3.2802438933727647
6465,21329,104892,3.9420806688827468
6466,21329,2445,5.0318982501643434
6467,21329,71477,5.179768334595139
6468,21329,108921,5.308483775994141
6469,21329,9290,5.787918451395113
6470,21329,400,6.076183012388774
6471,52645,978,2.851315485877467
6472,52645,91344,3.0594117081581444
6473,52645,9705,3.1480152477399934
6474,52645,3,3.1733263305255868
6475,52645,50409,3.198437118345533
6476,52645,35730,3.199999999998545
6477,52645,5558,3.2771939216289265
6478,52645,6881,3.343650699463405
6479,52645,9797,3.355592347113891
6480,136742,136785,2.1071307505705605
6481,136742,136165,10.797684937059426
6482,136742,40416,11.451200810395388
6483,136742,61324,13.291350570954032
6484,136742,46389,16.8121979526771
6485,136742,1168,16.870091878825082
6486,136742,251,16.870091878825082
6487,136742,315443,16.870091878825082
6488,136742,358361,16.870091878825082
6489,86189,71868,1.7406895185525866
6490,86189,47030,2.9631064780007033
6491,86189,22106,3.299999999997707
6492,86189,12985,3.79637985454641
6493,86189,12679,3.8509739027884997
6494,86189,99124,3.917907604828975
6495,86189,834,4.209513035966519
6496,86189,26545,4.246174749112292
6497,86189,123618,4.325505750775492
6498,1088,47,4.227292277582869
6499,1088,2204,6.763135367580891
6500,1088,424,8.89213135312504
6501,1088,1189,9.900505037694572
6502,1088,4934,23.23510275424044
6503,1088,48,35.14114397684435
6504,1088,1039,43.23517086818007
6505,1088,168,55.11460786398264
6506,1088,85,66.10370640138257
6507,96545,67620,2.249444375826943
6508,96545,29012,2.340939982139947
6509,96545,2275,2.9359836511600212
6510,96545,2425,3.0643106892016942
6511,96545,599,3.566510900029645
6512,96545,561,3.5860842154143895
6513,96545,76998,3.840572873926726
6514,96545,98885,3.934463114571436
6515,96545,2492,4.589117562239594
6516,4996,47985,3.199999999998545
6517,4996,31622,3.299999999993297
6518,4996,27471,3.597221149713223
6519,4996,103422,3.9025632602226428
6520,4996,96173,4.053393639894207
6521,4996,2500,4.456455991023341
6522,4996,55126,4.457577817604012
6523,4996,24383,4.9689032995221725
6524,4996,94607,5.097057974948036
6525,4125,62444,2.917190429159572
6526,4125,4021,2.9223278392369063
6527,4125,13129,3.1400636936239263
6528,4125,112322,3.1448370387008713
6529,4125,9605,3.1921779399028383
6530,4125,28631,3.2465366161508404
6531,4125,31293,3.2969683043662013
6532,4125,8635,3.4785054261818704
6533,4125,4691,3.505709628592783
6534,13031,6710,1.962141687043758
6535,13031,558,2.308679276101356
6536,13031,11,2.6476404589874964
6537,13031,430,2.994995826369723
6538,13031,77543,4.12795348810752
6539,13031,102863,4.435087372312062
6540,13031,7344,4.545327270955394
6541,13031,40412,4.81040538831768
6542,13031,23461,5.114684741015265
6543,303,1921,13.580132547214902
6544,303,167,16.6862218611694
6545,303,85,20.173249614277882
6546,303,168,31.3786551655683
6547,303,1039,43.24141533298641
6548,303,403,59.625246330735244
6549,303,4934,64.29828924629709
6550,303,1189,77.11744290366238
6551,303,32751,77.1898309364648
6552,38879,103,2.8160255680645045
6553,38879,2142,2.8635642126471397
6554,38879,355,2.877498913972258
6555,38879,235,3.772267222761819
6556,38879,4025,5.266877632899067
6557,38879,5299,5.335728628779022
6558,38879,2438,5.61538066384763
6559,38879,161,5.779273310716935
6560,38879,635,6.5992423807532745
6561,1417,369,3.1304951685443307
6562,1417,1316,5.46443043691377
6563,1417,16957,5.982474404500442
6564,1417,4728,9.154233993066473
6565,1417,66797,10.627793750337865
6566,1417,5298,13.371237788628143
6567,1417,187,15.64416824250359
6568,1417,11576,16.263455967290593
6569,1417,5107,19.359493795035995
6570,337,6225,3.5003571246460745
6571,337,76883,3.822302970729065
6572,337,18691,3.9012818406301113
6573,337,3734,4.080441152623486
6574,337,13581,4.136423575987599
6575,337,2407,4.208325082509568
6576,337,89709,4.372642221807901
6577,337,2227,4.475488800123171
6578,337,74864,4.5574115460507665
6579,16,23004,2.8844410203421322
6580,16,3063,4.038564101268652
6581,16,579,4.154515615569318
6582,16,14138,4.6108567533604115
6583,16,16129,5.589499083096339
6584,16,2125,7.6223356000546385
6585,16,5929,8.91739872385728
6586,16,687,10.823585357918128
6587,16,39,11.744786077232064
6588,3022,60511,3.9534794800222395
6589,3022,591,4.5166359162441765
6590,3022,8837,5.302829433391771
6591,3022,1432,9.501052573219837
6592,3022,690,9.969453345100241
6593,3022,3209,14.45925309272117
6594,3022,585,18.29262146331443
6595,3022,407,18.458873205046437
6596,3022,7293,19.186192952233522
6597,530,686,3.090307428080023
6598,530,32134,3.6138621999262615
6599,530,6862,6.686553671376278
6600,530,3014,6.786751800404131
6601,530,5232,6.886218120269318
6602,530,729,7.722693830516496
6603,530,1653,7.733045971675493
6604,530,2543,8.549268974587886
6605,530,72316,8.80624778211734
6606,4095,178,3.0397368307078136
6607,4095,63240,3.536947836758567
6608,4095,38878,3.681032463855658
6609,4095,2326,3.9319206502664636
6610,4095,19266,4.422668877495643
6611,4095,4467,4.5847573545347435
6612,4095,49117,4.658325879538972
6613,4095,103425,4.69361268108041
6614,4095,108560,5.007993610215381
6615,357,9805,3.555277766936386
6616,357,39965,4.059556626041763
6617,357,47436,4.2649736224274974
6618,357,31102,4.266145801555317
6619,357,59330,4.388621651506031
6620,357,58992,5.048762224539049
6621,357,65814,5.09215082258892
6622,357,8492,6.296824596574315
6623,357,2342,6.590902821309394
6624,13146,8829,2.8442925306598483
6625,13146,22412,4.548900966155258
6626,13146,60330,4.805465638199021
6627,13146,34518,5.172281894875852
6628,13146,2323,5.5868148349401086
6629,13146,7429,5.6260554565211125
6630,13146,31936,6.765537672643819
6631,13146,1,7.22166878221951
6632,13146,100383,8.024493753499849
6633,2497,14621,2.9189039038884173
6634,2497,2489,4.279018579073463
6635,2497,67360,4.316248370981987
6636,2497,1224,5.047771785659271
6637,2497,55372,5.9110066824577805
6638,2497,64102,6.1717096496905794
6639,2497,45253,6.939740629169725
6640,2497,4584,7.328710664235501
6641,2497,7686,7.833262411032995
6642,16965,8838,5.7870545185315425
6643,16965,652,6.727555276605052
6644,16965,10338,7.317103251957322
6645,16965,3216,8.773824707629746
6646,16965,23624,10.538500842152828
6647,16965,538,11.228089775205095
6648,16965,67470,12.36567830731158
6649,16965,30010,12.535948308778739
6650,16965,22764,13.342413574771674
6651,10338,3216,3.07245829913835
6652,10338,8838,3.077336510719114
6653,10338,23624,4.8062459362646335
6654,10338,538,5.256424640369939
6655,10338,16965,7.317103251957322
6656,10338,8972,8.839683252238032
6657,10338,652,12.575372757890621
6658,10338,9081,14.16333294107924
6659,10338,586,15.336231610143132
6660,4026,354,3.275667870842324
6661,4026,65532,3.8065732621374555
6662,4026,74196,4.320879540095142
6663,4026,4467,4.561797891182562
6664,4026,51770,5.092150822594635
6665,4026,569,5.261178575185698
6666,4026,13613,5.435071296678549
6667,4026,12661,5.585696017513829
6668,4026,1204,5.945586598480837
6669,51770,9411,3.2046840717953193
6670,51770,40415,4.874423042776561
6671,51770,4026,5.092150822594635
6672,51770,1204,5.145872132111289
6673,51770,13613,5.346961754120335
6674,51770,10509,5.666568626606779
6675,51770,354,5.861740355897464
6676,51770,65532,5.993329625509747
6677,51770,82820,6.044832503881232
6678,7530,15138,4.372642221814557
6679,7530,71477,4.581484475574754
6680,7530,9290,5.23832034148374
6681,7530,81490,5.5145262715825725
6682,7530,400,5.582114294778851
6683,7530,11175,5.606246516158098
6684,7530,88696,5.850640990522438
6685,7530,59580,5.870264048572496
6686,7530,587,5.956509044737495
6687,31053,71101,2.698147512640799
6688,31053,117457,2.7531799795902008
6689,31053,72830,2.9120439557190037
6690,31053,82048,3.539774004089518
6691,31053,4773,3.8652296180103094
6692,31053,28797,4.664761515883478
6693,31053,32135,4.672258554478753
6694,31053,72831,4.844842618694252
6695,31053,559,5.846366392891811
6696,82243,4506,2.9325756597240287
6697,82243,34198,3.349626844889019
6698,82243,37137,3.382306905057897
6699,82243,4550,3.474190553209047
6700,82243,1205,3.59861084308689
6701,82243,3788,3.698648401784376
6702,82243,82639,3.823610858864229
6703,82243,131710,3.8249182997778597
6704,82243,1242,3.999999999996362
6705,74864,89709,2.142428528555248
6706,74864,76883,2.34946802489811
6707,74864,84962,2.769476484832812
6708,74864,13581,2.8000000000045735
6709,74864,18691,2.9068883707617412
6710,74864,2407,2.9086079144533996
6711,74864,70145,2.9154759474226504
6712,74864,99535,3.298484500486011
6713,74864,117140,3.803537826813274
6714,56044,125559,2.701851217219105
6715,56044,28551,3.1796226191147325
6716,56044,2515,3.2015621187209695
6717,56044,60353,3.3451457367315443
6718,56044,82147,3.583294573433296
6719,56044,119389,3.6810324638675174
6720,56044,14910,3.769615364993072
6721,56044,118938,3.777565353507286
6722,56044,53557,3.9191835884587287
6723,12944,5558,2.76224546338747
6724,12944,5973,3.1968734726247865
6725,12944,26545,3.2031234756108473
6726,12944,11344,3.2542280190540596
6727,12944,67761,3.4176014981217326
6728,12944,84367,3.633180424914587
6729,12944,390,3.640054944640259
6730,12944,9797,3.6565010597597873
6731,12944,22106,3.7175260590891606
6732,1226,8189,5.059644256232593
6733,1226,13815,6.253798845510019
6734,1226,71,6.535288822977138
6735,1226,11498,7.076722405170467
6736,1226,3213,10.320852677953436
6737,1226,14396,10.462910684897823
6738,1226,662,12.055704044138235
6739,1226,814,12.337746958004091
6740,1226,20295,12.637725269986488
6741,2448,981,3.0232432915588787
6742,2448,3957,3.057776970270806
6743,2448,1228,3.1416556144802605
6744,2448,91991,3.2924155266259154
6745,2448,23926,4.2918527467798695
6746,2448,8084,4.318564576333793
6747,2448,6773,4.8425200051164925
6748,2448,54349,5.295280917947512
6749,2448,236,5.608921464953931
6750,880,7625,2.765863337192075
6751,880,62879,3.5411862419304145
6752,880,11453,3.822302970721451
6753,880,4505,4.41701256507261
6754,880,33536,5.014977567256058
6755,880,7321,5.091168824552975
6756,880,4789,5.113707070220515
6757,880,16432,5.282045058499906
6758,880,80779,5.2886671288738025
6759,910,92787,3.072458299147822
6760,910,49118,3.6359317925397288
6761,910,3222,4.519955751995036
6762,910,678,4.663689526547528
6763,910,64792,4.6914816422938515
6764,910,409,5.2933921071426795
6765,910,63840,5.362835071117638
6766,910,7487,5.374011537015487
6767,910,95213,5.679788728465991
6768,1920,34254,3.5156791662474025
6769,1920,646,3.5383612025852336
6770,1920,2319,4.180908992085069
6771,1920,988,4.198047165057811
6772,1920,1367,4.331281565535899
6773,1920,70146,4.487761134471417
6774,1920,10908,4.76969600709083
6775,1920,819,5.066557016355752
6776,1920,84998,5.078385570235786
6777,78154,3964,2.323790007723198
6778,78154,46846,2.5278449319441574
6779,78154,27227,3.221800738718125
6780,78154,38877,3.324154027717181
6781,78154,122227,3.4234485537164066
6782,78154,49,3.4336569426748276
6783,78154,46164,3.4741905532048585
6784,78154,972,3.5496478698605896
6785,78154,55559,3.630426972137316
6786,599,561,2.712931993268988
6787,599,2425,3.0248966924546834
6788,599,98885,3.313608305153368
6789,599,2492,3.443835071550936
6790,599,96545,3.566510900029645
6791,599,76998,3.645545226716746
6792,599,34978,3.793415347679973
6793,599,29012,3.896151947754735
6794,599,85026,4.030186099919986
6795,106028,69576,2.7838821814150108
6796,106028,102296,3.054504869862921
6797,106028,22266,3.2649655434634366
6798,106028,14910,3.416138170509619
6799,106028,90838,3.4828149534542683
6800,106028,46629,3.5763109484506725
6801,106028,56044,4.228474902373746
6802,106028,37625,4.330127018922194
6803,106028,125559,4.442971978303564
6804,55372,1224,3.9191835884661548
6805,55372,5493,4.488875137495282
6806,55372,45253,4.898979485578238
6807,55372,7686,5.128352561976424
6808,55372,14621,5.870264048572496
6809,55372,2497,5.9110066824577805
6810,55372,4584,5.977457653549824
6811,55372,2489,6.902897942170613
6812,55372,67360,7.430343195301463
6813,2014,2511,2.767670500604467
6814,2014,5874,3.1496031496113774
6815,2014,815,3.963584236531269
6816,2014,4611,3.992492955543007
6817,2014,2019,4.268489194079336
6818,2014,2322,4.528796749690729
6819,2014,36706,4.8785243670530285
6820,2014,547,5.263078946771883
6821,2014,86978,5.830094338858565
6822,96538,10327,2.3000000000080987
6823,96538,70,2.5039968051135024
6824,96538,42303,3.3763886032130346
6825,96538,113317,3.405877273164772
